duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF,is_attack,actual_attack_pct,window_id,ts,row_index,concurrency_src_1s_scaled
-0.3217675455503156,-0.2772155346017425,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,-0.2488357152583246,-0.2365291030292546,-0.2262334567298921,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691998.477319,40,1.2396722407228424
-0.3217567742625458,-0.2778414389812901,1.1454757210097604,0.2792577237925956,0.9198717811986884,-0.2488423728246709,-0.2341370896438245,-0.568053248815704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691998.476323,41,1.2396722407228424
-0.3068232324489456,-0.1833298776695952,-0.4682781867931723,-0.2653197457193104,-0.4040441742631775,-0.2482093644718543,-0.2364702405278531,-0.0946202642226693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692000.512383,42,1.139025469351431
-0.1894296571987456,0.0046500709878819,0.0941977846257849,0.0333195117549606,0.079694347924812,-0.2484780003884841,-0.2364701246345914,-0.2725901064238178,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691989.515555,43,-2.313187033670379
-0.1893869243296251,0.0159163498197396,-0.3346325193762949,-0.1599176548460383,-0.3022044853814955,-0.2484385622282634,-0.2367328072946493,0.1004087552980188,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691989.511557,44,-2.313187033670379
-0.3068339823862937,-0.2765896302221948,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,-0.2490038791002901,-0.2366432155607317,-0.2236807758680597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692000.513415,45,1.139025469351431
-0.3068310467033039,-0.2765896302221948,-0.5940211061129143,-0.3355878063014919,-0.53134378536528,-0.2490039072493545,-0.2367009201778858,-0.1267685898685176,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692000.513153,46,1.139025469351431
-0.306832541232826,-0.2765896302221948,-0.5815509095187786,-0.3180207911559465,-0.5058838631448596,-0.2490038929191709,-0.236643224588665,-0.1648276279611928,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692000.513303,47,1.139025469351431
-0.2565450495576239,-0.0164220431235555,-0.2055967883494133,-0.0545155639727661,-0.174904874279393,-0.2479241870862121,-0.2363007348727256,-0.1150838900495062,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692001.93334,48,0.6614262546069878
-0.2565565147341005,-0.0911132990829083,-0.4532799605658132,-0.2126187002826743,-0.4040441742631775,-0.2483201871767769,-0.2366238166733766,0.1171241869179818,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692001.934448,49,0.6614262546069878
-0.2565005552787096,-0.0180911214690159,-0.3961549884335635,-0.1774846699915836,-0.327664407601916,-0.2479336622106194,-0.236552260647748,0.1539357427112974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692001.929218,50,0.6614262546069878
-0.2565433308486736,-0.0174652170894683,1.3696418444532334,0.4549278752480493,1.1235511589620526,-0.24792974371153,-0.2352595686575933,-0.4808964622427589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692001.933245,51,0.6614262546069878
-0.256559727972573,-0.2811795956722109,-0.5815509095187786,-0.3355878063014919,-0.5058838631448596,-0.2493282850766969,-0.2368751532920069,-0.1864438631268256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692001.934806,52,0.6614262546069878
-0.2565539526834912,-0.0132925212258173,1.0227919299856838,0.3143917540836864,0.8180320923170066,-0.2479074631359017,-0.2355466611168108,-0.4548946421838341,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692001.93428,53,0.6614262546069878
-0.2884618056978769,-0.1856248603946032,-0.6589426066098109,-0.3355878063014919,-0.582263629806121,-0.2485135732000954,-0.2367846448327417,1.1136626400261884,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692008.081176,54,-0.011712031655839257
-0.3869809676137661,-0.3698493827747944,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.2497985998628026,-0.2301621706869019,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692018.398187,55,-0.48931124640028245
-0.3869825368697643,-0.3698493827747944,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.2497985998628026,-0.2301581474350274,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692018.398352,56,-0.48931124640028245
-0.3869774127685457,-0.2767982650153773,-0.5955506702607468,-0.3355878063014919,-0.53134378536528,-0.2257747537391399,-0.2231801250286103,-0.1227205084148451,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692018.397936,57,-0.48931124640028245
