epoch_millis,thread_label,page
1783516564215,bot-browsing-65,HOME
1783516564890,bot-browsing-66,HOME
1783516565343,bot-browsing-41,PRODUCTS
1783516565716,bot-browsing-45,CONTACT
1783516565942,bot-browsing-32,PRODUCT_DETAIL
1783516566139,bot-browsing-51,PRODUCTS
1783516569011,bot-browsing-46,ABOUT
1783516571837,bot-browsing-45,HOME
1783516572732,bot-browsing-64,PRODUCTS
1783516575579,bot-browsing-57,PRODUCT_DETAIL
1783516576010,bot-browsing-56,PRODUCT_DETAIL
1783516578484,bot-browsing-66,PRODUCTS
1783516580690,bot-browsing-51,PRODUCT_DETAIL
1783516582136,bot-browsing-56,PRODUCTS
1783516582428,bot-form_filling-67,PRODUCTS
1783516582692,bot-browsing-46,CONTACT
1783516583017,bot-form_filling-67,CONTACT
1783516587398,bot-form_filling-67,SUBMIT_CONTACT
1783516589378,bot-browsing-46,HOME
1783516589523,bot-browsing-64,PRODUCT_DETAIL
1783516594369,bot-browsing-45,PRODUCTS
1783516594600,bot-browsing-66,PRODUCT_DETAIL
1783516595266,bot-browsing-68,HOME
1783516595736,bot-browsing-64,PRODUCTS
1783516596252,bot-browsing-69,HOME
1783516598881,bot-browsing-39,PRODUCTS
1783516599340,bot-browsing-57,PRODUCTS
1783516599480,bot-browsing-51,CONTACT
1783516605056,bot-browsing-64,PRODUCT_DETAIL
1783516606190,bot-browsing-68,PRODUCTS
1783516609324,bot-browsing-57,PRODUCT_DETAIL
1783516609721,bot-browsing-69,ABOUT
1783516609964,bot-browsing-51,HOME
1783516611476,bot-browsing-65,PRODUCTS
1783516613358,bot-browsing-64,PRODUCTS
1783516613562,bot-browsing-45,HOME
1783516614224,bot-browsing-65,PRODUCT_DETAIL
1783516616940,bot-browsing-66,PRODUCTS
1783516617393,bot-browsing-56,PRODUCT_DETAIL
1783516618584,bot-browsing-56,HOME
1783516625150,bot-browsing-56,PRODUCTS
1783516626670,bot-browsing-68,CONTACT
1783516628258,bot-browsing-70,HOME
1783516631058,bot-browsing-69,CONTACT
1783516631951,bot-browsing-57,PRODUCTS
1783516633909,bot-browsing-65,PRODUCTS
1783516638169,bot-browsing-57,PRODUCT_DETAIL
1783516638965,bot-searching-71,HOME
1783516639435,bot-searching-71,PRODUCTS
1783516643524,bot-browsing-70,PRODUCTS
1783516643715,bot-browsing-66,PRODUCT_DETAIL
1783516645958,bot-browsing-65,PRODUCT_DETAIL
1783516646967,bot-browsing-69,PRODUCTS
1783516649617,bot-browsing-70,HOME
1783516651429,bot-browsing-56,PRODUCT_DETAIL
1783516652623,bot-browsing-68,PRODUCTS
1783516660751,bot-searching-72,HOME
1783516660813,bot-searching-72,PRODUCTS
1783516660968,bot-searching-72,PRODUCT_DETAIL
1783516661028,bot-searching-72,PRODUCTS
1783516661100,bot-browsing-70,PRODUCTS
1783516666083,bot-searching-72,PRODUCT_DETAIL
1783516666298,bot-browsing-66,PRODUCTS
1783516666495,bot-searching-72,PRODUCTS
1783516666592,bot-browsing-57,CONTACT
1783516666641,bot-searching-72,PRODUCT_DETAIL
1783516666815,bot-searching-72,PRODUCTS
1783516667284,bot-searching-72,HOME
1783516667313,bot-searching-72,PRODUCTS
1783516667491,bot-searching-72,PRODUCT_DETAIL
1783516667573,bot-searching-72,PRODUCTS
1783516670909,bot-searching-73,HOME
1783516671017,bot-searching-73,PRODUCTS
1783516672647,bot-searching-73,PRODUCT_DETAIL
1783516672786,bot-searching-73,HOME
1783516674573,bot-searching-74,HOME
1783516675421,bot-browsing-66,PRODUCT_DETAIL
1783516675577,bot-searching-74,PRODUCTS
